step_id,sim_time_s,Vx_kmh,beta_deg,w_degps,delta1_deg,delta2_deg,delta3_deg,fb_deg,beta_int_deg,status
1,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,OK
2,0.010000,39.998906,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,OK
3,0.020000,39.996659,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
4,0.030000,39.993925,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
5,0.040000,39.990981,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
6,0.050000,39.988021,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
7,0.060000,39.985111,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
8,0.070000,39.982248,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
9,0.080000,39.979412,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
10,0.090000,39.976579,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
11,0.100000,39.973727,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
12,0.110000,39.970839,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
13,0.120000,39.967908,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
14,0.130000,39.964932,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
15,0.140000,39.961916,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
16,0.150000,39.958867,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
17,0.160000,39.955798,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
18,0.170000,39.952724,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
19,0.180000,39.949659,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
20,0.190000,39.946618,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
21,0.200000,39.943614,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
22,0.210000,39.940652,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
23,0.220000,39.937733,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
24,0.230000,39.934847,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
25,0.240000,39.931981,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
26,0.250000,39.929116,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
27,0.260000,39.926232,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
28,0.270000,39.923313,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
29,0.280000,39.920350,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
30,0.290000,39.917341,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
31,0.300000,39.914297,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
32,0.310000,39.911233,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
33,0.320000,39.908169,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
34,0.330000,39.905124,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
35,0.340000,39.902114,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
36,0.350000,39.899143,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
37,0.360000,39.896210,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
38,0.370000,39.893304,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
39,0.380000,39.890411,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
40,0.390000,39.887514,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
41,0.400000,39.884601,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
42,0.410000,39.881663,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
43,0.420000,39.878696,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
44,0.430000,39.875706,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
45,0.440000,39.872698,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
46,0.450000,39.869682,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
47,0.460000,39.866668,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
48,0.470000,39.863663,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
49,0.480000,39.860670,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
50,0.490000,39.857692,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
51,0.500000,39.854728,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
52,0.510000,39.851775,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
53,0.520000,39.848831,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
54,0.530000,39.845892,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
55,0.540000,39.842953,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
56,0.550000,39.840013,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
57,0.560000,39.837066,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
58,0.570000,39.834110,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
59,0.580000,39.831143,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
60,0.590000,39.828164,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
61,0.600000,39.825174,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
62,0.610000,39.822176,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
63,0.620000,39.819176,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
64,0.630000,39.816179,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
65,0.640000,39.813192,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
66,0.650000,39.810219,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
67,0.660000,39.807260,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
68,0.670000,39.804314,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
69,0.680000,39.801377,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
70,0.690000,39.798442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
71,0.700000,39.795501,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,OK
72,0.710000,39.792550,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
73,0.720000,39.789586,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
74,0.730000,39.786608,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
75,0.740000,39.783620,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
76,0.750000,39.780627,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
77,0.760000,39.777634,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
78,0.770000,39.774647,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
79,0.780000,39.771669,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
80,0.790000,39.768700,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
81,0.800000,39.765741,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
82,0.810000,39.762788,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
83,0.820000,39.759837,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,OK
