sample_index,run_number,timestamp_local_iso8601,sim_time_s,state_vehicle_speed_kmh,state_beta_trucksim_deg,state_yaw_rate_trucksim_degps,state_x_m,state_y_m,state_xt_m,state_yt_m,cmd_delta1_deg,cmd_delta2_deg,cmd_delta3_deg,case_id,case_name
16,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.015,39.9984750539018,-1.24998783750954e-06,2.27655722250014e-05,-0.908175188446044,-4.70205119769019e-08,0.150027827886615,0,0,-7.96365264466304e-08,-3.3702177992214e-06,MV-201,step_steer_python
17,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.016,39.9983124558946,-1.14168353578798e-06,9.86189815079864e-06,-0.897064342887072,-4.65141084923395e-08,0.16113937596875,0,0,-8.23878705875538e-08,-3.48665468326528e-06,MV-201,step_steer_python
18,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.017,39.9981452972225,-1.02707160432076e-06,-2.15977286203119e-06,-0.885953548315529,-4.57967240854212e-08,0.17225085314987,0,0,-7.72321593107236e-08,-3.26846498202982e-06,MV-201,step_steer_python
19,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.018,39.9979735678843,-9.07267723781377e-07,-1.36945791519716e-05,-0.874842802635361,-4.48767960659895e-08,0.183362274618338,0,0,-6.34600597032063e-08,-2.68562972663969e-06,MV-201,step_steer_python
20,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.019,39.9977972595818,-7.83095706664434e-07,-2.49630701483616e-05,-0.863732103956976,-4.37580951458544e-08,0.194473654563068,0,0,-4.09728457007094e-08,-1.73397083005402e-06,MV-201,step_steer_python
21,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.02,39.9976163768479,-6.55254130870654e-07,-3.60443788088742e-05,-0.852621450685097,-4.24430834267568e-08,0.205585005734608,0,0,-1.03087207561196e-08,-4.36265062398981e-07,MV-201,step_steer_python
22,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.021,39.9974309442595,-5.24434562846212e-07,-4.6912425234742e-05,-0.841510841572975,-4.09353138178123e-08,0.216696339161405,0,0,2.73822205878416e-08,1.15881557527746e-06,MV-201,step_steer_python
23,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.022,39.9972410105001,-3.91395737820571e-07,-5.7470822643648e-05,-0.830400275749306,-3.92409601257313e-08,0.22780766399378,0,0,7.04469643201262e-08,2.98131553002774e-06,MV-201,step_steer_python
24,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.023,39.9970466499509,-2.57000494168983e-07,-6.7583794119813e-05,-0.819289752723633,-3.73696069819538e-08,0.238918987450389,0,0,1.16920525841337e-07,4.94807665360536e-06,MV-201,step_steer_python
25,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.024,39.996847964085,-1.22223371356793e-07,-7.71071804454211e-05,-0.80817927237532,-3.53344485397257e-08,0.250030314844476,0,0,1.64757149179051e-07,6.97252255325744e-06,MV-201,step_steer_python
26,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.025,39.9966450774638,1.18714181269723e-08,-8.58882552766465e-05,-0.797068834929823,-3.31520573117497e-08,0.261141649670729,0,0,2.12043139050705e-07,8.97366564462584e-06,MV-201,step_steer_python
27,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.026,39.9964381343829,1.44133672847354e-07,-9.38062413717752e-05,-0.785958440927961,-3.08418175616816e-08,0.272252993733509,0,0,2.5714704886036e-07,1.08824631077705e-05,MV-201,step_steer_python
28,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.027,39.9962272975091,2.73388317372582e-07,-0.000100765475085216,-0.774848091190058,-2.84252478504918e-08,0.283364347303275,0,0,2.98786046870003e-07,1.26446255035385e-05,MV-201,step_steer_python
29,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.028,39.9960127438679,3.9846285457388e-07,-0.000106704055062802,-0.763737786776651,-2.59251592721212e-08,0.294475709290101,0,0,3.36007355285915e-07,1.42198312756999e-05,MV-201,step_steer_python
30,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.029,39.9957946612834,5.18227345320918e-07,-0.000111594264361215,-0.75262752894911,-2.33648839679671e-08,0.305587077423282,0,0,3.68298597550535e-07,1.55863966483386e-05,MV-201,step_steer_python
31,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.03,39.9955732448746,6.31627934557783e-07,-0.000115441015101735,-0.74151731913116,-2.07675247084798e-08,0.316698448430067,0,0,3.95468020172113e-07,1.67362066136838e-05,MV-201,step_steer_python
32,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.031,39.9953486937554,7.37715035592997e-07,-0.000118278355902774,-0.730407158872502,-1.81553107429687e-08,0.327809818207763,0,0,4.17612166016296e-07,1.76733468658097e-05,MV-201,step_steer_python
33,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.032,39.9951212080202,8.35664986358426e-07,-0.000120164829685817,-0.71929704981533,-1.55490670326391e-08,0.338921181985118,0,0,4.35082971165021e-07,1.84127113397037e-05,MV-201,step_steer_python
34,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.033,39.9948909860692,9.24794908823424e-07,-0.000121178259009278,-0.708186993664205,-1.29678083044775e-08,0.35003253447029,0,0,4.48449470419115e-07,1.89783815881369e-05,MV-201,step_steer_python
35,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.034,39.994658222298,1.00457102367494e-06,-0.000121410410618965,-0.697076992159559,-1.04284566673336e-08,0.361143869983753,0,0,4.58470785519255e-07,1.94024836431749e-05,MV-201,step_steer_python
36,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.035,39.9944231051592,1.07461100305232e-06,-0.000120961883484485,-0.685967047054878,-7.94567437086962e-09,0.37225518257547,0,0,4.66049076879178e-07,1.97231969335268e-05,MV-201,step_steer_python
37,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.036,39.9941858155877,1.1346811703351e-06,-0.000119937459550808,-0.674857160097484,-5.53179879036519e-09,0.383366466126297,0,0,4.72169212921777e-07,1.99822010908496e-05,MV-201,step_steer_python
38,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.037,39.9939465257686,1.18468947091818e-06,-0.000118442067632093,-0.663747333012744,-3.19686397938512e-09,0.39447771443418,0,0,4.77854816969737e-07,2.02228158541593e-05,MV-201,step_steer_python
39,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.038,39.9937053982206,1.22467516937338e-06,-0.000116577438637932,-0.652637567491421,-9.48692029768561e-10,0.405588921286045,0,0,4.84071398321665e-07,2.04859015769729e-05,MV-201,step_steer_python
40,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.039,39.9934625851618,1.25479619893587e-06,-0.000114439472296642,-0.641527865179882,1.20696235114735e-09,0.416700080516562,0,0,4.91577706481399e-07,2.08035685382928e-05,MV-201,step_steer_python
41,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.04,39.9932182281236,1.27531501536905e-06,-0.00011211629291206,-0.630418227672823,3.26622967488195e-09,0.427811186055133,0,0,5.00762576970028e-07,2.11922722573716e-05,MV-201,step_steer_python
42,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.041,39.992972457775,1.28658370621621e-06,-0.000109686940600376,-0.619308656508171,5.22691990891067e-09,0.438922231962484,0,0,5.11475601578628e-07,2.16456474588075e-05,MV-201,step_steer_python
43,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.042,39.9927253939242,1.28902898979335e-06,-0.000107220625947919,-0.60819915316384,7.08830522220317e-09,0.450033212458303,0,0,5.22963863080023e-07,2.21318306855466e-05,MV-201,step_steer_python
44,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.043,39.9924771456636,1.283137618364e-06,-0.000104776464220413,-0.597089719056019,8.85090125453228e-09,0.46114412194127,0,0,5.33954716246198e-07,2.25969635915391e-05,MV-201,step_steer_python
45,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.044,39.9922278116275,1.26944258088127e-06,-0.00010240360254196,-0.585980355538705,1.05162548649209e-08,0.472254955002773,0,0,5.42877379972987e-07,2.29745707204568e-05,MV-201,step_steer_python
46,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.045,39.9919774803342,1.24851039165348e-06,-0.000100141654620793,-0.574871063904221,1.20867443566509e-08,0.48336570643549,0,0,5.48177446168194e-07,2.3198869521838e-05,MV-201,step_steer_python
47,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.046,39.9917262305911,1.22092965264775e-06,-9.80213632884066e-05,-0.563761845384478,1.35653964055033e-08,0.494476371237902,0,0,5.48647042087389e-07,2.32187428211383e-05,MV-201,step_steer_python
48,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.047,39.9914741319386,1.18730099265292e-06,-9.60654189031817e-05,-0.55265270115279,1.49557223483758e-08,0.505586944615655,0,0,5.43692231467729e-07,2.30090552357143e-05,MV-201,step_steer_python
49,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.048,39.9912212451176,1.14822841599292e-06,-9.42893711860931e-05,-0.541543632326066,1.62615751941377e-08,0.516697421980591,0,0,5.33481687321227e-07,2.25769450074343e-05,MV-201,step_steer_python
50,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.049,39.9909676225461,1.10431203719003e-06,-9.27025819383287e-05,-0.530434639967232,1.74870276352532e-08,0.527807798948104,0,0,5.1895162201042e-07,2.1962032643481e-05,MV-201,step_steer_python
51,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.05,39.9907133087929,1.05614213483183e-06,-9.13091762243671e-05,-0.519325725087784,1.8636270504043e-08,0.538918071333405,0,0,5.0166969524813e-07,2.12306615029009e-05,MV-201,step_steer_python
52,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.051,39.9904583410393,1.0042944270822e-06,-9.01089588227822e-05,-0.508216888650362,1.97135304955223e-08,0.550028235147121,0,0,4.83582740464203e-07,2.04652215764451e-05,MV-201,step_steer_python
53,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.052,39.9902027495245,9.49326450517065e-07,-8.90982716093629e-05,-0.497108131571293,2.07230055416465e-08,0.561138286590599,0,0,4.66694531989639e-07,1.97505125938015e-05,MV-201,step_steer_python
54,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.053,39.9899465579673,8.91774912638809e-07,-8.82707750293492e-05,-0.485999454723038,2.16688159549921e-08,0.572248222051175,0,0,4.52731768149218e-07,1.91596084280749e-05,MV-201,step_steer_python
55,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.054,39.989689783964,8.3215388405009e-07,-8.76181435823202e-05,-0.474890858936527,2.25549693178451e-08,0.5833580380976,0,0,4.42865132531177e-07,1.87420524087194e-05,MV-201,step_steer_python
56,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.055,39.98943243936,7.70953698113491e-07,-8.71306704800487e-05,-0.463782345003338,2.33853370599029e-08,0.594467731475753,0,0,4.37542847039614e-07,1.85168132867165e-05,MV-201,step_steer_python
57,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.056,39.9891745305939,7.08640431878709e-07,-8.6797780955485e-05,-0.452673913677731,2.41636407404238e-08,0.605577299104731,0,0,4.36464973066572e-07,1.84711976601773e-05,MV-201,step_steer_python
58,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.057,39.9889160590175,6.45655850918138e-07,-8.6608457725348e-05,-0.441565565678519,2.48934461515501e-08,0.616686738073332,0,0,4.38691774987193e-07,1.8565435917458e-05,MV-201,step_steer_python
59,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.058,39.9886570211897,5.82417712936704e-07,-8.65515834221367e-05,-0.430457301690796,2.55781635154411e-08,0.627796045636957,0,0,4.4284928151396e-07,1.87413815936708e-05,MV-201,step_steer_python
60,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.059,39.9883974091485,5.19320336254779e-07,-8.66162075827289e-05,-0.419349122367512,2.62210522628857e-08,0.638905219214902,0,0,4.47380397263162e-07,1.8933138412177e-05,MV-201,step_steer_python
61,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.06,39.9881372106624,4.56735352914692e-07,-8.67917464815619e-05,-0.408241028330928,2.68252290390089e-08,0.650014256388004,0,0,4.50792335623052e-07,1.90775316435675e-05,MV-201,step_steer_python
62,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.061,39.9878764094624,3.95012579027495e-07,-8.7068124198539e-05,-0.397133020173943,2.73936778098783e-08,0.661123154896588,0,0,4.51864820932706e-07,1.91229192218721e-05,MV-201,step_steer_python
63,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.062,39.9876149854584,3.34480946512922e-07,-8.74358639778628e-05,-0.386025098461335,2.79292611360569e-08,0.672231912638671,0,0,4.49799647144235e-07,1.9035521067144e-05,MV-201,step_steer_python
64,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.063,39.9873529149411,2.75449452243793e-07,-8.78861381133217e-05,-0.374917263730904,2.84347318436959e-08,0.683340527668348,0,0,4.44304389834157e-07,1.88029617777815e-05,MV-201,step_steer_python
65,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.064,39.9870901707722,2.18208090399721e-07,-8.84107846739015e-05,-0.363809516494551,2.8912744516114e-08,0.694448998194319,0,0,4.35609759474804e-07,1.84350050209737e-05,MV-201,step_steer_python
66,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.065,39.9868267225635,1.63028743331875e-07,-8.90022978556113e-05,-0.352701857239298,2.93658663499758e-08,0.705557322578484,0,0,4.24423461278729e-07,1.79616008813158e-05,MV-201,step_steer_python
67,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.066,39.9865625368489,1.10166013238345e-07,-8.96537991062191e-05,-0.341594286428269,2.97965870797787e-08,0.716665499334566,0,0,4.11826620860191e-07,1.74285025948033e-05,MV-201,step_steer_python
68,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.067,39.9862975772486,5.98579845302053e-08,-9.03589939063173e-05,-0.330486804501632,3.02073277538411e-08,0.727773527126702,0,0,3.99123344970369e-07,1.6890899959146e-05,MV-201,step_steer_python
69,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.068,39.9860318046285,1.23269107995776e-08,-9.1112119891191e-05,-0.319379411877524,3.06004482587183e-08,0.738881404767974,0,0,3.87659089257192e-07,1.64057326573644e-05,MV-201,step_steer_python
70,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.069,39.985765177254,-3.22201738531183e-08,-9.19078894080354e-05,-0.308272108952959,3.09782535474337e-08,0.749989131218837,0,0,3.78627739979023e-07,1.60235259559123e-05,MV-201,step_steer_python
71,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.07,39.9854976509423,-7.35909178007275e-08,-9.27414307084367e-05,-0.297164896104731,3.1342998600255e-08,0.761096705585411,0,0,3.72890263377508e-07,1.57807159461361e-05,MV-201,step_steer_python
72,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.071,39.98522917921,-1.11607183633905e-07,-9.36082293868412e-05,-0.286057773690316,3.16968921649905e-08,0.772204127117622,0,0,3.70829900473102e-07,1.56935213880217e-05,MV-201,step_steer_python
73,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.072,39.98495971342,-1.46104643154535e-07,-9.45040728056711e-05,-0.274950742048774,3.20420993871637e-08,0.78331139520717,0,0,3.72269943922583e-07,1.57544640268037e-05,MV-201,step_steer_python
74,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.073,39.9846892029262,-1.76932427556742e-07,-9.54249983232942e-05,-0.26384380150166,3.23807434258625e-08,0.794418509385305,0,0,3.76477040730394e-07,1.59325083637103e-05,MV-201,step_steer_python
75,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.074,39.9844175952165,-2.03952825248581e-07,-9.63672466408326e-05,-0.252736952353941,3.27149061980232e-08,0.805525469320419,0,0,3.82260730264115e-07,1.61772741047773e-05,MV-201,step_steer_python
76,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.075,39.9841448360551,-2.27041018958705e-07,-9.73272203422558e-05,-0.24163019489492,3.30466283602623e-08,0.816632274815432,0,0,3.88162363572484e-07,1.64270312263875e-05,MV-201,step_steer_python
77,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.076,39.983870869623,-2.4608485465382e-07,-9.83014486261376e-05,-0.230523529399177,3.33779086777642e-08,0.827738925804981,0,0,3.92702932435745e-07,1.66191881006807e-05,MV-201,step_steer_python
78,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.077,39.9835956386577,-2.60984634035549e-07,-9.92865571552125e-05,-0.219416956127509,3.37107028810425e-08,0.838845422352419,0,0,3.94642005634466e-07,1.67012496784506e-05,MV-201,step_steer_python
79,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.078,39.9833190845914,-2.71652924725324e-07,-0.000100279243879394,-0.208310475327888,3.40469221485111e-08,0.849951764646612,0,0,3.93195178016562e-07,1.66400199336609e-05,MV-201,step_steer_python
80,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.079,39.9830411476876,-2.78014381058381e-07,-0.000101276259773575,-0.197204087236418,3.43884312990762e-08,0.861057952998566,0,0,3.88163784099167e-07,1.64270913430767e-05,MV-201,step_steer_python
81,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.08,39.9827617671758,-2.80005570539863e-07,-0.000102274394236016,-0.186097792078304,3.4737046801898e-08,0.872163987837867,0,0,3.7995842224204e-07,1.60798404292831e-05,MV-201,step_steer_python
82,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.081,39.9824808813849,-2.7757480134413e-07,-0.000103270464958429,-0.174991590068822,3.50945346830553e-08,0.883269869708958,0,0,3.69518760539123e-07,1.56380339460157e-05,MV-201,step_steer_python
83,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.082,39.9821984278737,-2.70681946561689e-07,-0.000104261311230209,-0.163885481414295,3.54626083915293e-08,0.894375599267271,0,0,3.58132695697192e-07,1.51561756819052e-05,MV-201,step_steer_python
84,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.083,39.9819143435594,-2.59298262517363e-07,-0.000105243790581416,-0.152779466313068,3.58429266951925e-08,0.905481177275195,0,0,3.47199973142179e-07,1.4693502863377e-05,MV-201,step_steer_python
85,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.084,39.981628564843,-2.43406198389032e-07,-0.000106214778083529,-0.141673544956479,3.6237091647414e-08,0.916586604597937,0,0,3.37977011589482e-07,1.43031871304669e-05,MV-201,step_steer_python
86,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.085,39.9813410277321,-2.22999195338609e-07,-0.000107171167877096,-0.130567717529835,3.66466466618247e-08,0.927691882199238,0,0,3.31351812956014e-07,1.40228087242985e-05,MV-201,step_steer_python
87,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.086,39.9810516679602,-1.98081473787185e-07,-0.000108109876473342,-0.119461984213375,3.70730747374779e-08,0.938797011137,0,0,3.27703501630972e-07,1.38684121890227e-05,MV-201,step_steer_python
88,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.087,39.9807604211026,-1.68667808099928e-07,-0.000109027847287619,-0.108356345183237,3.75177968357342e-08,0.949901992558803,0,0,3.26863073782568e-07,1.38328452824783e-05,MV-201,step_steer_python
89,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.088,39.9804672226887,-1.3478328835342e-07,-0.000109922056524921,-0.0972508006124044,3.79821704489722e-08,0.961006827697343,0,0,3.28177716387732e-07,1.38884809575288e-05,MV-201,step_steer_python
90,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.089,39.98017200831,-9.64630687058078e-08,-0.000110789519328494,-0.0861453506716594,3.84674883453854e-08,0.972111517865789,0,0,3.3065802774251e-07,1.3993447734063e-05,MV-201,step_steer_python
91,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.09,39.9798747137249,-5.37521032872081e-08,-0.000111627296925123,-0.0750399955305125,3.89749775277319e-08,0.983216064453084,0,0,3.33171849792917e-07,1.40998326832362e-05,MV-201,step_steer_python
92,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.091,39.9795752749577,-6.70486924358108e-09,-0.000112432503442059,-0.0639347353581272,3.95057983654675e-08,0.994320468919186,0,0,3.34643992043264e-07,1.41621337432709e-05,MV-201,step_steer_python
93,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.092,39.979273628395,4.46149215513524e-08,-0.000113202313281181,-0.0528295703242325,4.00610439418971e-08,1.00542473279027,0,0,3.34226694733611e-07,1.41444737211264e-05,MV-201,step_steer_python
94,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.093,39.978969710876,1.00134622132374e-07,-0.000113933968037271,-0.0417245006000188,4.06417395828275e-08,1.01652885765387,0,0,3.31416869697478e-07,1.40255619255973e-05,MV-201,step_steer_python
95,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.094,39.9786634597791,1.59772959862542e-07,-0.000114624783392597,-0.0306195263590227,4.12488425710433e-08,1.02763284515408,0,0,3.26108527507265e-07,1.38009128841074e-05,MV-201,step_steer_python
96,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.095,39.9783548131034,2.23440355101933e-07,-0.000115272155753517,-0.0195146477779938,4.18832420440509e-08,1.03873669698661,0,0,3.18579814438209e-07,1.3482297747025e-05,MV-201,step_steer_python
97,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.096,39.9780437095457,2.91039248045392e-07,-0.000115873569912654,-0.00840986503774793,4.25457590580906e-08,1.04984041489393,0,0,3.09423092602171e-07,1.30947852789239e-05,MV-201,step_steer_python
98,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.097,39.9777300885722,3.62464434788705e-07,-0.000116426611369725,0.00269482167599789,4.32371468735069e-08,1.06094400066039,0,0,2.99433479132975e-07,1.26720248369075e-05,MV-201,step_steer_python
99,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.098,39.9774138904853,4.37603418129781e-07,-0.000116928972048918,0.0137994121718049,4.39580916044877e-08,1.07204745610737,0,0,2.89475794429535e-07,1.22506156202579e-05,MV-201,step_steer_python
100,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.099,39.9770950564858,5.16336759152134e-07,-0.000117378454584231,0.0249039062517145,4.47092129037642e-08,1.08315078308836,0,0,2.80351182402533e-07,1.18644620392752e-05,MV-201,step_steer_python
101,2026年09月05日_22时33分01秒_第032次,2026-09-05T22:33:01,0.1,39.9767735287302,5.98538431402739e-07,-0.0001177729760614,0.036008303710461,4.54910647683037e-08,1.0942539834842,0,3,0.0708887414915255,0.586091208252733,MV-201,step_steer_python
