sample_index,run_number,timestamp_local_iso8601,sim_time_s,state_vehicle_speed_kmh,state_beta_trucksim_deg,state_yaw_rate_trucksim_degps,state_x_m,state_y_m,state_xt_m,state_yt_m,cmd_delta1_deg,cmd_delta2_deg,cmd_delta3_deg,case_id,case_name
11,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.01,39.9990111947494,2.18793810168049e-08,-5.61171528280476e-05,-0.95818879970721,2.42013120391468e-10,0.100009858455111,0,0,5.04148892287423e-09,2.13355811216037e-07,MV-202,sine_steer_python
12,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.011,39.9988372967215,8.35298889185942e-08,-7.38701960550795e-05,-0.94707773998625,1.67625661943652e-09,0.11112187835985,0,0,9.17384028909236e-09,3.88236921034389e-07,MV-202,sine_steer_python
13,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.012,39.9986571149373,1.561940888637e-07,-8.88253127626068e-05,-0.935966748847425,3.41863507682344e-09,0.122233754677148,0,0,1.4623458909927e-08,6.18864781068111e-07,MV-202,sine_steer_python
14,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.013,39.9984712024069,2.35694441483793e-07,-0.000100177296176239,-0.924855826386227,5.38817142129176e-09,0.133345493365881,0,0,2.0619429003549e-08,8.72614235430196e-07,MV-202,sine_steer_python
15,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.014,39.9982799430758,3.17602256437644e-07,-0.00010749360199909,-0.913744971659172,7.49564684904305e-09,0.144457104984225,0,0,2.62661868772697e-08,1.11158502864605e-06,MV-202,sine_steer_python
16,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.015,39.9980836001561,3.97596341332253e-07,-0.00011066893344415,-0.902634183052548,9.65097515589898e-09,0.155568603035347,0,0,3.05579074333351e-08,1.29321064257874e-06,MV-202,sine_steer_python
17,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.016,39.9978823551969,4.71740108432058e-07,-0.000109865621565665,-0.8915234585812,1.17690421764014e-08,0.166680002609773,0,0,3.23804368938309e-08,1.37034008934692e-06,MV-202,sine_steer_python
18,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.017,39.9976763389282,5.366761419139e-07,-0.000105449068321435,-0.880412796124208,1.3773976806941e-08,0.177791319300026,0,0,3.05358525297406e-08,1.29227727905862e-06,MV-202,sine_steer_python
19,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.018,39.9974656549414,5.89744319031049e-07,-9.79245659384124e-05,-0.869302193604832,1.56019382469818e-08,0.188902568359522,0,0,2.38176679532301e-08,1.0079637077807e-06,MV-202,sine_steer_python
20,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.019,39.9972503972516,6.29033421891213e-07,-8.78797905717464e-05,-0.85819164912223,1.72025999486576e-08,0.200013764075969,0,0,1.11464676460875e-08,4.71718510782424e-07,MV-202,sine_steer_python
21,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.02,39.9970306627398,6.53378290513269e-07,-7.59354650497617e-05,-0.84708116104228,1.85395486037398e-08,0.211124919329255,0,0,-8.25355702184956e-09,-3.49290533164673e-07,MV-202,sine_steer_python
22,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.021,39.996806559394,6.62315099935383e-07,-6.27053408356692e-05,-0.835970728054461,1.95898314651818e-08,0.222236045304681,0,0,-3.46845852729172e-08,-1.46785164874986e-06,MV-202,sine_steer_python
23,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.022,39.9965782111821,6.56006839011751e-07,-4.87656577274604e-05,-0.824860349201221,2.03428784202927e-08,0.233347151334063,0,0,-6.78665928254351e-08,-2.87211420837241e-06,MV-202,sine_steer_python
24,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.023,39.9963457602919,6.35149887505202e-07,-3.46335541186085e-05,-0.813750023885644,2.07990050971982e-08,0.244458244839452,0,0,-1.06924629621898e-07,-4.52505032559873e-06,MV-202,sine_steer_python
25,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.024,39.9961093681667,6.00871020114395e-07,-2.07513976134873e-05,-0.802639751862531,2.09676754757597e-08,0.255569331356801,0,0,-1.50470165374072e-07,-6.36789739863074e-06,MV-202,sine_steer_python
26,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.025,39.9958692140161,5.54619333124097e-07,-7.48736708142315e-06,-0.791529533217031,2.08656749460734e-08,0.266680414619962,0,0,-1.96745330123843e-07,-8.32626237084102e-06,MV-202,sine_steer_python
27,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.026,39.9956254900937,4.98074158079927e-07,4.87532064529822e-06,-0.780419368335144,2.05152934830562e-08,0.277791496687249,0,0,-2.43791320837678e-07,-1.03172486978505e-05,MV-202,sine_steer_python
28,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.027,39.9953784014669,4.33043259452427e-07,1.61302720435123e-05,-0.769309257870027,1.99426430813184e-08,0.288902578095237,0,0,-2.8961501084209e-07,-1.22565072588372e-05,MV-202,sine_steer_python
29,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.028,39.9951281621841,3.61384352354107e-07,2.61430866182096e-05,-0.75819920270419,1.91760978302865e-08,0.300013658030406,0,0,-3.32346712913874e-07,-1.40649128905151e-05,MV-202,sine_steer_python
30,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.029,39.9948749920525,2.84934979555837e-07,3.48431614110358e-05,-0.747089203911682,1.82449762763851e-08,0.311124734506819,0,0,-3.70391761194427e-07,-1.56749793337481e-05,MV-202,sine_steer_python
31,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.03,39.994619113455,2.05456108955972e-07,4.22145059617456e-05,-0.735979262721039,1.71784231733022e-08,0.322235804543081,0,0,-4.02573314470144e-07,-1.70369026683765e-05,MV-202,sine_steer_python
32,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.031,39.9943607483717,1.24588588002374e-07,4.82860882142148e-05,-0.724869380480258,1.60045186783293e-08,0.333346864332815,0,0,-4.28250431396045e-07,-1.81235582566806e-05,MV-202,sine_steer_python
33,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.032,39.9941001156864,4.38217077216072e-08,5.31223044073294e-05,-0.713759558624547,1.47495985666792e-08,0.344457909404539,0,0,-4.47387101189624e-07,-1.89334221223449e-05,MV-202,sine_steer_python
34,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.033,39.9938374288324,-3.55272825824463e-08,5.68139819744209e-05,-0.702649798647353,1.34377696203226e-08,0.35556893476826,0,0,-4.60552935199448e-07,-1.94906002176406e-05,MV-202,sine_steer_python
35,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.034,39.9935728938009,-1.12324112816322e-07,5.94701970858025e-05,-0.69154010207491,1.2090598235825e-08,0.366679935047127,0,0,-4.68851946626768e-07,-1.98418143812448e-05,MV-202,sine_steer_python
36,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.035,39.9933067075186,-1.85620388677886e-07,6.12110825684721e-05,-0.68043047044438,1.07269475028912e-08,0.377790904593471,0,0,-4.73791373559551e-07,-2.00508509290402e-05,MV-202,sine_steer_python
37,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.036,39.9930390565804,-2.54649967195031e-07,6.21617110804639e-05,-0.669320905285502,9.36293736203636e-09,0.3889018375892,0,0,-4.77107966876565e-07,-2.01912091582162e-05,MV-202,sine_steer_python
38,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.037,39.9927701163188,-3.18820268078785e-07,6.24470686266728e-05,-0.658211408105566,8.0120029586832e-09,0.400012728131077,0,0,-4.80563930414613e-07,-2.03374655351464e-05,MV-202,sine_steer_python
39,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.038,39.9925000501757,-3.77699863780575e-07,6.21880810883782e-05,-0.647101980377457,6.68502792235316e-09,0.411123570301813,0,0,-4.85718526425993e-07,-2.0555608038348e-05,MV-202,sine_steer_python
40,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.039,39.9922290093447,-4.31003545269237e-07,6.14986178160912e-05,-0.635992623530463,5.3905315612394e-09,0.422234358228122,0,0,-4.93686891767673e-07,-2.08928292596079e-05,MV-202,sine_steer_python
41,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.04,39.9919571326464,-4.78575895359293e-07,6.04833734710806e-05,-0.624883338943532,4.13489155853509e-09,0.433345086127089,0,0,-5.04918384936807e-07,-2.13681460505257e-05,MV-202,sine_steer_python
42,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.041,39.9916845465987,-5.20374233386893e-07,5.92365139390389e-05,-0.613774127940619,2.92258659975445e-09,0.44445574834224,0,0,-5.19050513901608e-07,-2.1966217748316e-05,MV-202,sine_steer_python
43,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.042,39.9914113656475,-5.56451627865658e-07,5.78409682076302e-05,-0.602664991787832,1.75644609692413e-09,0.455566339370713,0,0,-5.34899897847142e-07,-2.26369636768911e-05,MV-202,sine_steer_python
44,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.043,39.9911376925231,-5.86940518849024e-07,5.63682487151509e-05,-0.591555931692039,6.37896867309059e-10,0.466676853882915,0,0,-5.50625254280609e-07,-2.33024607611554e-05,MV-202,sine_steer_python
45,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.044,39.9908636186921,-6.12037349948131e-07,5.48786887592565e-05,-0.580446948800662,-4.32800956916656e-10,0.477787286735917,0,0,-5.64039061113667e-07,-2.38701330663304e-05,MV-202,sine_steer_python
46,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.045,39.9905892248775,-6.31988485221209e-07,5.34219959236428e-05,-0.569338044202407,-1.45633434752647e-09,0.488897632981788,0,0,-5.73027784991408e-07,-2.42505358608364e-05,MV-202,sine_steer_python
47,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.046,39.9903145816231,-6.47077580972622e-07,5.203802992834e-05,-0.558229218928681,-2.43413778667092e-09,0.500007887871898,0,0,-5.75967962795866e-07,-2.4374964185521e-05,MV-202,sine_steer_python
48,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.047,39.9900397498825,-6.57614492324846e-07,5.07577279364133e-05,-0.547120473955532,-3.36821578105468e-09,0.511118046858138,0,0,-5.72030346751872e-07,-2.42083242745392e-05,MV-202,sine_steer_python
49,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.048,39.9897647816151,-6.6392572554272e-07,4.96041109438459e-05,-0.536011810205906,-4.26098829775901e-09,0.522228105591838,0,0,-5.61339127755382e-07,-2.37558718866078e-05,MV-202,sine_steer_python
50,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.049,39.9894897203768,-6.66346390483939e-07,4.85933180736714e-05,-0.524903228552126,-5.11515892984053e-09,0.53333805992107,0,0,-5.4496471323934e-07,-2.30629066642889e-05,MV-202,sine_steer_python
51,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.05,39.989214601895,-6.65213567699183e-07,4.77356270434594e-05,-0.513794729818445,-5.9336048520388e-09,0.544447905886874,0,0,-5.24763086270887e-07,-2.22079738109839e-05,MV-202,sine_steer_python
52,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.051,39.9889394546192,-6.60860976875528e-07,4.70364284097033e-05,-0.502686314783605,-6.71928706745373e-09,0.555557639718872,0,0,-5.03084345660091e-07,-2.12905295083351e-05,MV-202,sine_steer_python
53,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.052,39.9886643002427,-6.53614814765462e-07,4.64971313864426e-05,-0.491577984183341,-7.47517908238301e-09,0.566667257830607,0,0,-4.82385020350018e-07,-2.04145340612127e-05,MV-202,sine_steer_python
54,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.053,39.9883891541921,-6.43790623113014e-07,4.61159860911967e-05,-0.480469738712767,-8.20421195967415e-09,0.577776756814872,0,0,-4.6482137047767e-07,-1.9671240398615e-05,MV-202,sine_steer_python
55,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.054,39.9881140260823,-6.31691044651574e-07,4.58888135953898e-05,-0.469361579028625,-8.90923359635231e-09,0.588886133439229,0,0,-4.51901400969991e-07,-1.912446728905e-05,MV-202,sine_steer_python
56,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.055,39.9878389201367,-6.1760432889225e-07,4.58096408371681e-05,-0.458253505751367,-9.59298010923462e-09,0.599995384641835,0,0,-4.44264613195183e-07,-1.88012784304201e-05,MV-202,sine_steer_python
57,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.056,39.9875638355742,-6.01803457378197e-07,4.58712411667747e-05,-0.447145519467082,-1.02580572818887e-08,0.611104507527651,0,0,-4.41629039752633e-07,-1.86897409623314e-05,MV-202,sine_steer_python
58,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.057,39.9872887669625,-5.84545768238964e-07,4.60655842981279e-05,-0.436037620729242,-1.09069301780608e-08,0.622213499365085,0,0,-4.42903931050208e-07,-1.87436943620448e-05,MV-202,sine_steer_python
59,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.058,39.9870137045426,-5.66072971616525e-07,4.63842024298157e-05,-0.424929810060293,-1.15419192069549e-08,0.633322357583054,0,0,-4.46427974912608e-07,-1.88928318983016e-05,MV-202,sine_steer_python
60,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.059,39.9867386345234,-5.46611461387736e-07,4.68184797016531e-05,-0.413822087953091,-1.21652011036895e-08,0.644431079768454,0,0,-4.5028012241575e-07,-1.90558547806345e-05,MV-202,sine_steer_python
61,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.06,39.9864635393526,-5.26372840795879e-07,4.73598738183169e-05,-0.402714454872204,-1.27788135147182e-08,0.655539663663996,0,0,-4.52598501212521e-07,-1.91539685713139e-05,MV-202,sine_steer_python
62,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.061,39.9861883979634,-5.05554593021335e-07,4.80000786607216e-05,-0.39160691125509,-1.33846620465626e-08,0.66664810716636,0,0,-4.51854625833045e-07,-1.91224877652545e-05,MV-202,sine_steer_python
63,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.062,39.9859131860026,-4.84340839844627e-07,4.873113672949e-05,-0.380499457513168,-1.39845288681263e-08,0.67775640832461,0,0,-4.47059974415734e-07,-1.89195781172739e-05,MV-202,sine_steer_python
64,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.063,39.9856378760401,-4.62903142578543e-07,4.95455096704722e-05,-0.369392094032802,-1.45800820934348e-08,0.688864565338807,0,0,-4.37888105623722e-07,-1.85314246299959e-05,MV-202,sine_steer_python
65,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.064,39.9853624377643,-4.41401309431875e-07,5.04361151472055e-05,-0.358284821176213,-1.51728853687033e-08,0.699972576558761,0,0,-4.24696613341357e-07,-1.79731606766062e-05,MV-202,sine_steer_python
66,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.065,39.9850868381644,-4.19984182812096e-07,5.13963368101627e-05,-0.347177639282326,-1.57644072075416e-08,0.711080440482869,0,0,-4.08452894248481e-07,-1.72857264845957e-05,MV-202,sine_steer_python
67,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.066,39.984811041702,-3.98790386996571e-07,5.24200139178672e-05,-0.336070548667579,-1.63560297525713e-08,0.722188155756981,0,0,-3.90576853414201e-07,-1.6529212436489e-05,MV-202,sine_steer_python
68,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.067,39.9845350104743,-3.77949023470043e-07,5.35014163570796e-05,-0.324963549626695,-1.69490567497539e-08,0.73329572117324,0,0,-3.72723894603484e-07,-1.57736752196195e-05,MV-202,sine_steer_python
69,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.068,39.9842587043688,-3.57580306688057e-07,5.46352091562915e-05,-0.313856642433431,-1.75447205948081e-08,0.744403135668872,0,0,-3.56539042251038e-07,-1.50887322680639e-05,MV-202,sine_steer_python
70,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.069,39.9839820812135,-3.37796136328002e-07,5.58164112218889e-05,-0.302749827341314,-1.81441884019441e-08,0.755510398324868,0,0,-3.4341520696036e-07,-1.45333315585624e-05,MV-202,sine_steer_python
71,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.07,39.9837050969211,-3.18700606757444e-07,5.70403507719786e-05,-0.291643104584376,-1.87485670813948e-08,0.766617508364538,0,0,-3.34286509638213e-07,-1.41470050878892e-05,MV-202,sine_steer_python
72,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.071,39.9834277056291,-3.00390455569397e-07,5.83026205634773e-05,-0.280536474377877,-1.93589074708265e-08,0.777724465151921,0,0,-3.29483913465348e-07,-1.39437592178535e-05,MV-202,sine_steer_python
73,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.072,39.9831498598372,-2.82955455892092e-07,5.95990342041465e-05,-0.269429936919045,-1.99762075747715e-08,0.78883126819001,0,0,-3.2867621631649e-07,-1.39095774745139e-05,MV-202,sine_steer_python
74,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.073,39.9828715105416,-2.66478757232389e-07,6.09255856827596e-05,-0.258323492387815,-2.06014150165543e-08,0.799937917118804,0,0,-3.30912426009058e-07,-1.40042138687033e-05,MV-202,sine_steer_python
75,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.074,39.9825926073662,-2.51037181503747e-07,6.22784123884078e-05,-0.247217140947584,-2.12354287834269e-08,0.811044411713157,0,0,-3.34768212928243e-07,-1.41673907711232e-05,MV-202,sine_steer_python
76,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.075,39.9823130986925,-2.36701479950437e-07,6.3653762781916e-05,-0.236110882745972,-2.18791003879213e-08,0.822150751880441,0,0,-3.3857921668807e-07,-1.43286724502391e-05,MV-202,sine_steer_python
77,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.076,39.9820329317868,-2.23536557628135e-07,6.50479684489133e-05,-0.225004717915601,-2.2533234536728e-08,0.833256937657993,0,0,-3.40722667844039e-07,-1.44193833031597e-05,MV-202,sine_steer_python
78,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.077,39.9817520529258,-2.11601670875523e-07,6.64574211871924e-05,-0.213898646574883,-2.31985894165478e-08,0.844362969210381,0,0,-3.39894504149128e-07,-1.43843354155911e-05,MV-202,sine_steer_python
79,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.078,39.9814704075195,-2.00950603819892e-07,6.78785544644984e-05,-0.202792668828824,-2.38758766909885e-08,0.855468846826466,0,0,-3.35328329827907e-07,-1.4191094918317e-05,MV-202,sine_steer_python
80,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.079,39.981187940233,-1.91631828377682e-07,6.93078293299587e-05,-0.19168678476983,-2.45657612926785e-08,0.866574570916283,0,0,-3.26915532174969e-07,-1.38350653216447e-05,MV-202,sine_steer_python
81,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.08,39.9809045951047,-1.83688652356515e-07,7.07417244241313e-05,-0.180580994478536,-2.52688610943709e-08,0.877680142007742,0,0,-3.15207215256577e-07,-1.33395693496583e-05,MV-202,sine_steer_python
82,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.081,39.9806203156632,-1.77159359454612e-07,7.21767292295887e-05,-0.169475298024637,-2.59857465165845e-08,0.888785560743161,0,0,-3.01301237589596e-07,-1.27510683747917e-05,MV-202,sine_steer_python
83,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.082,39.9803350450414,-1.72077343705493e-07,7.36093409183045e-05,-0.15836969546772,-2.67169401430033e-08,0.899890827875638,0,0,-2.86636923127631e-07,-1.21304745867613e-05,MV-202,sine_steer_python
84,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.083,39.9800487260871,-1.6847124161736e-07,7.5036063463098e-05,-0.147264186858116,-2.7462916376009e-08,0.910995944265276,0,0,-2.7273464502503e-07,-1.15421301774593e-05,MV-202,sine_steer_python
85,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.084,39.9797613014716,-1.66365063131227e-07,7.64534094483263e-05,-0.136158772237742,-2.82241011809018e-08,0.922100910875276,0,0,-2.60927086147413e-07,-1.10424342857585e-05,MV-202,sine_steer_python
86,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.085,39.9794727137944,-1.65778323638997e-07,7.78579032313726e-05,-0.125053451640957,-2.90008719475057e-08,0.933205728767894,0,0,-2.52131722304897e-07,-1.06702144879432e-05,MV-202,sine_steer_python
87,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.086,39.979182905685,-1.66726177058997e-07,7.92460860005557e-05,-0.113948225095406,-2.97935574860636e-08,0.944310399100293,0,0,-2.46707143955122e-07,-1.04406463321807e-05,MV-202,sine_steer_python
88,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.087,39.9788918199012,-1.69219551473469e-07,8.06145217055674e-05,-0.102843092622879,-3.06024381755054e-08,0.955414923120288,0,0,-2.44418443201799e-07,-1.03437885163001e-05,MV-202,sine_steer_python
89,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.088,39.9785993994232,-1.73265287002781e-07,8.195980387442e-05,-0.0917380542401501,-3.14277462747207e-08,0.966519302162001,0,0,-2.44512693456812e-07,-1.03477771870923e-05,MV-202,sine_steer_python
90,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.089,39.9783055875445,-1.78866276138534e-07,8.32785629073481e-05,-0.0806331099598283,-3.22696664046294e-08,0.977623537641433,0,0,-2.45881847293749e-07,-1.04057197774714e-05,MV-202,sine_steer_python
91,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.09,39.9780103279585,-1.86021606144534e-07,8.45674737929679e-05,-0.0695282597911935,-3.31283361859867e-08,0.988727631051966,0,0,-2.47274492334773e-07,-1.04646565156076e-05,MV-202,sine_steer_python
92,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.091,39.977713564841,-1.94726703441616e-07,8.58232666043358e-05,-0.0584235037410312,-3.40038470555495e-08,0.999831583959808,0,0,-2.47513406499323e-07,-1.04747673630513e-05,MV-202,sine_steer_python
93,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.092,39.9774152429289,-2.04973483269261e-07,8.70427397680941e-05,-0.0473188418144566,-3.48962453259615e-08,1.01093539799938,0,0,-2.45681401068863e-07,-1.03972368932343e-05,MV-202,sine_steer_python
94,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.093,39.9771153075939,-2.16750506469818e-07,8.82227672617394e-05,-0.0362142740157348,-3.58055335674368e-08,1.02203907486867,0,0,-2.41249179358897e-07,-1.02096652704685e-05,MV-202,sine_steer_python
95,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.094,39.9768137049119,-2.30043131663556e-07,8.93603053237673e-05,-0.0251098003490865,-3.67316719992746e-08,1.03314261632455,0,0,-2.34131603802926e-07,-9.90844947293983e-06,MV-202,sine_steer_python
96,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.095,39.9765103817291,-2.44833666021041e-07,9.04523987436867e-05,-0.0140054208194882,-3.76745800257361e-08,1.04424602417808,0,0,-2.24670574344964e-07,-9.50805870627887e-06,MV-202,sine_steer_python
97,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.096,39.976205285722,-2.61101513580922e-07,9.14961865282081e-05,-0.00290113543345928,-3.86341378619458e-08,1.05534930028976,0,0,-2.13553125209533e-07,-9.03756825886745e-06,MV-202,sine_steer_python
98,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.097,39.9758983654544,-2.78823320414241e-07,9.24889066508007e-05,0.00820305580016261,-3.96101882337899e-08,1.06645244656484,0,0,-2.01682070341791e-07,-8.53518521686458e-06,MV-202,sine_steer_python
99,2026年09月08日_09时53分33秒_第002次,2026-09-08T09:53:33,0.098,39.9755895704298,-2.97973115608475e-07,9.34279007052061e-05,0.0193071528694565,-4.06025381671917e-08,1.07755546494859,0,0,-1.90022586277879e-07,-8.04175585127985e-06,MV-202,sine_steer_python
